source,title,company,location,salary_information,deadline,url,skills,technologies,qualifications,responsibilities,raw_text
khmer24,财务--会计 Senior accounting（urgent）,យាន យាន,"Chamkar Mon, Phnom Penh","$1,000+",,https://www.khmer24.com/en/senior-accountingurgent-adid-13707418,analytical; attention to detail; chinese; english,excel,"5 years of direct experience as an Senior General Accountant/ Finance Analysis/Management Accountant • Solid accounting knowledge • High proficiency in Microsoft Excel and other Microsoft Office applications Strong critical thinking, analytical skills, and problem-solving abilities • Detail-oriented, highly focused, attention to detail • Ability to quickly learn new concepts, attention to detail, and effectiveness in a high-pressure environment • English or Chinese: Fluently; Bachelor of Accounting/Finance • At least 3-5 years of direct experience as an Senior General Accountant/ Finance Analysis/Management Accountant • Solid accounting knowledge • High proficiency in Microsoft Excel and other Microsoft Office applications Strong critical thinking, analytical skills, and problem-solving abilities • Detail-oriented, highly focused, attention to detail • Ability to quickly learn new concepts, attention to detail, and effectiveness in a high-pressure environment • English or Chinese: Fluently","Analyze financial statements accounts, identify unusual trends or erroneous entries and verify accuracy of transactions and balances; Develop and implement procedures to streamline monthly closings and other financial activities; Coordinate with relevant departments to develop budget plans, control costs, analyze variances, and provide early warnings","财务--会计 Senior accounting（urgent） យាន យាន Chamkar Mon, Phnom Penh $1,000+ 职位描述 职位：高级会计 工作地点：金边 会计合规 管理和控制所有与财务会计相关的活动（营业额、费用、固定资产折旧等） • 执行各种月末结账程序，包括编制和过账日记账分录 • 分析财务报表账户，识别异常趋势或错误条目，并核实交易和余额的准确性 • 评估和维护资产负债账户 政策与流程改进 • 制定并实施流程，以简化月度结账和其他财务活动 • 研究流入总账的应收账款和应付账款问题，协助评估会计与系统之间接口的各种影响，并根据需要与其他部门互动，以解决问题的根本原因 • 识别效率低下的问题并提出改进会计流程和系统的解决方案 • 收集、分析和评估财务数据，包括部门/分部的成本、收入和利润。 • 协调相关部门制定预算计划、控制成本、分析差异并提供预警。 • 建立并维护定期管理报告系统（每月/每季度/每年）或根据公司要求。 • 审查并确保管理数据的准确性 • 教育背景：会计/金融学士 • 至少 3-5 年高级总会计师/财务分析/管理会计师的直接工作经验 • 扎实的会计知识 • 熟练操作 Microsoft Excel 和其他 Microsoft Office 应用程序 具备较强的批判性思维、分析能力和解决问题的能力 • 注重细节，高度专注，注重细节 • 能够快速学习新概念，注重细节，并在高压环境下保持高效 • 英语或中文：流利 JOB DESCRIPTION Position: Senior accounting Working place: Phnom Penh Accounting Compliance Manage & control all activities related to finance & accounting (Turnover, expenses, depreciation of fixed assets ...) • Perform variety of month-end closing procedures including preparation and posting of journal entries • Analyze financial statements accounts, identify unusual trends or erroneous entries and verify accuracy of transactions and balances • Evaluate and maintain asset and liability accounts Policies and Process Improvement • Develop and implement procedures to streamline monthly closings and other financial activities • Research A/R and A/P issues that flow through to the general ledger, assist in evaluating various effects of the interface between Accounting and system, interact with other departments as needed to resolve the root cause of any problems • Identify inefficiencies and propose solution to improve accounting processes and systems • Collect, analyze, and evaluate financial data, including costs, revenues, and profits of departments/divisions. • Coordinate with relevant departments to develop budget plans, control costs, analyze variances, and provide early warnings. • Establish and maintain periodic management reporting systems (monthly/quarterly/annually) or as requested by the Company. • Review and ensure the accuracy of management data • Educational Background: Bachelor of Accounting/Finance • At least 3-5 years of direct experience as an Senior General Accountant/ Finance Analysis/Management Accountant • Solid accounting knowledge • High proficiency in Microsoft Excel and other Microsoft Office applications Strong critical thinking, analytical skills, and problem-solving abilities • Detail-oriented, highly focused, attention to detail • Ability to quickly learn new concepts, attention to detail, and effectiveness in a high-pressure environment • English or Chinese: Fluently"
khmer24,ផ្នែក គ្រប់គ្រង និងផែនការថវិកា,Hok Kimmeng,"Dangkao, Phnom Penh",$250+,,https://www.khmer24.com/en/jobs-accounting-adid-13714481,,excel,,,"ផ្នែក គ្រប់គ្រង និងផែនការថវិកា Hok Kimmeng Dangkao, Phnom Penh $250+ ទិដ្ឋភាពទូទៅនៃការងារ៖ យើងកំពុងស្វែងរកបុគ្គលិកផ្នែកគ្រប់គ្រង និងផែនការថវិកា (ក្រៅម៉ោង) ដែលមានការតាំងចិត្តខ្ពស់ ដើម្បីចូលរួមជួយរៀបចំ និងតាមដានរាល់គម្រោងចំណាយ និងចំណូលរបស់ស្ថាប័ន។ ការងារនេះមិនទាមទារបទពិសោធន៍ចាស់នោះទេ ដោយយើងមានការបណ្តុះបណ្តាលបន្ថែម។ តួនាទី និងការទទួលខុសត្រូវ៖ ជួយសម្របសម្រួលក្នុងការរៀបចំផែនការថវិកាប្រចាំខែ ឬប្រចាំត្រីមាស។ តាមដាន និងត្រួតពិនិត្យការចំណាយជាក់ស្តែង ធៀបនឹងកញ្ចប់ថវិកាដែលបានគ្រោងទុក។ ស្រាវជ្រាវ និងប្រមូលទិន្នន័យហិរញ្ញវត្ថុដើម្បីគាំទ្រដល់ការធ្វើផែនការ។ រៀបចំរបាយការណ៍សង្ខេបស្តីពីស្ថានភាពថវិកាជូនថ្នាក់ដឹកនាំ។ លក្ខខណ្ឌជ្រើសរើស៖ ជានិស្សិតកំពុងសិក្សា ឬទើបបញ្ចប់ការសិក្សាផ្នែក គណនេយ្យ ហិរញ្ញវត្ថុ ឬជំនាញទាក់ទង។ មានចំណេះដឹងមូលដ្ឋានផ្នែកគណនេយ្យ និងការគ្រប់គ្រងថវិកា។ ចេះប្រើប្រាស់កម្មវិធី Microsoft Office (ជាពិសេស Excel) បានច្បាស់លាស់។ មានភាពហ្មត់ចត់ ត្រឹមត្រូវ និងមានទំនួលខុសត្រូវលើការងារទិន្នន័យ។"
khmer24,Accountant (ភោជនីយ៍ដ្ឋាន),Norea,"Chbar Ampov, Phnom Penh",$300+,,https://www.khmer24.com/en/accountant-adid-13714159,,,,,"Accountant (ភោជនីយ៍ដ្ឋាន) Norea Chbar Ampov, Phnom Penh $300+ ទួនាទី : គណនេយ្យករភោជនីយដ្ឋាន (Restaurant Accountant) ប្រាក់ខែ : $300 - $350 (អាស្រ័យតាមបទពិសោធន៍) ម៉ោងធ្វើការ : 8:00ព្រឹក ដល់ 5:00ល្ងាច ថ្ងៃសម្រាក : 4ថ្ងៃ/ខែ ទឹកន្លែងធ្វើការ : កោះនរា ទូរស័ព្ទ :"
khmer24,Senior Accountant,Pheak Srey,"Chamkar Mon, Phnom Penh",$600+,,https://www.khmer24.com/en/senior-accountant-adid-13713577,,,,,"Senior Accountant Pheak Srey Chamkar Mon, Phnom Penh $600+ ⚡️Now, We are looking for potential candidate 1. Senior Accountant, 500-800 Work condition: » Mon - Sat (Morning) » 8:00am - 5:30pm » Experience from TAX/Accounting Firms » Public holiday follow labor law » NSSF & Insurance » Other benefit according company policies 📍Address: Toul Tompoung, Chamkamorn, Phnom Penh APPLY YOUR CV VIA: 📝"
khmer24,ប្រធានគណនេយ្យ,"CS Emerald Investment Co,.LTD","Angk Snuol, Kandal",$350+,,https://www.khmer24.com/en/jobs-accounting-adid-13713221,,,"2 years of relevant accounting experience • Strong knowledge of accounting principles and financial regulations; Bachelor’s degree in Accounting, Finance, or a related field; degree in Accounting, Finance, or a related field","5pm Key Responsibilities 1; Prepare monthly, quarterly, and annual financial statements and management reports; Prepare documents for tax declaration 2; management skills","ប្រធានគណនេយ្យ CS Emerald Investment Co,.LTD Angk Snuol, Kandal $350+ Working Day : Monday-Saturday Time : 7:30am-5pm Key Responsibilities 1. Financial Recording & Reporting • Record daily sales, purchases, and expenses . • Prepare monthly, quarterly, and annual financial statements and management reports. • Prepare documents for tax declaration 2. Accounts Payable & Receivable • Process supplier invoices, monitor due dates, and prepare payment vouchers. • Issue and track customer invoices and follow up on receivables . • Reconcile customer and vendor accounts regularly. 3. Bank & Cash Reconciliation • Reconcile bank statements with internal financial records on a monthly basis. • Verify cash transactions and balances from cashier reports 4. Inventory • Verify inventory with warehouse Key Qualifications • Bachelor’s degree in Accounting, Finance, or a related field. • At least 2 years of relevant accounting experience • Strong knowledge of accounting principles and financial regulations.. • Good organizational and time-management skills. • Ability to work independently and as part of a team. • High level of integrity and confidentiality in handling financial information. 👉 ការងារច្រើនទៀត÷"
camhr,"Supervisor, Interior Design (Open for Expat)","NPHC Trading Co., Ltd","Phnom Penh # 705Eo, Monivong Blvd, Beong Keng Kong III, Khan Chamkamorn, Phnom Penh, Cambodia.",Negotiable,2026-07-30,https://www.camhr.com/a/job/10664054,leadership; project management,,"7 years of professional Interior Design experience; Bachelor’s Degree in Interior Design, Architecture, or related field; Degree in Interior Design, Architecture, or related field","Lead Project Design Coordination Gather client requirements, manage internal meetings, and ensure alignment with project goals and site conditions; Manage and Mentor Design Team Assign tasks, review outputs, provide technical guidance, and support team development; Coordinate with Stakeholders Collaborate with VM, MEP, architects, site team, and other departments for smooth project execution; Maintain Standards and Stay Updated Ensure designs meet client expectations and company standards while staying informed on design trends and materials; Other Tasks as Assigned Perform any additional duties assigned by the Design Manager or Project Manager as needed","Supervisor, Interior Design (Open for Expat) NPHC Trading Co., Ltd Phnom Penh # 705Eo, Monivong Blvd, Beong Keng Kong III, Khan Chamkamorn, Phnom Penh, Cambodia. Negotiable 1. Lead Project Design Coordination Gather client requirements, manage internal meetings, and ensure alignment with project goals and site conditions. 2. Manage and Mentor Design Team Assign tasks, review outputs, provide technical guidance, and support team development. 3. Oversee Design Quality and Delivery Review 3D, renderings, mood boards, and documents to maintain consistency, accuracy, and timely submissions. 4. Coordinate with Stakeholders Collaborate with VM, MEP, architects, site team, and other departments for smooth project execution. 5. Support On-Site Execution and Handover Assist in resolving site issues, support project planning and installation, and ensure clear handovers to related teams. 6. Maintain Standards and Stay Updated Ensure designs meet client expectations and company standards while staying informed on design trends and materials. 7. Other Tasks as Assigned Perform any additional duties assigned by the Design Manager or Project Manager as needed. Requirement: 1. Bachelor’s Degree in Interior Design, Architecture, or related field. 2. Minimum 5-7 years of professional Interior Design experience. 3. At least 2-3years in leadership, supervisory, or project management role 4. Proven experience managing end-to-end design projects from concept to handover JD-000 2 5. Experience coordinating with architects, consultants, contractors, and clients. 6. Proficient in interior design software such as, AutoCAD, SketchUp, 3ds Max, …etc."
camhr,Admin Officer (Only Male Urgent ),"BBE GROUP CO., LTD.","Phnom Penh #27, St. 596, Phum 3, Boeng Kak 2 Commune, Toul Kork District, Phnom Penh",Negotiable,2026-07-11,https://www.camhr.com/a/job/10663992,teamwork,excel,,,"Admin Officer (Only Male Urgent ) BBE GROUP CO., LTD. Phnom Penh #27, St. 596, Phum 3, Boeng Kak 2 Commune, Toul Kork District, Phnom Penh Negotiable Benefits: • Annual leave, maternity leave/paternity leave • Seniority • Annual staff party • Public insurance (NSSF) Job Description 1. ពិនិត្យ និងសម្របសម្រួលការងាររដ្ឋបាលទូទៅក្នុងក្រុមហ៊ុន 2. ទំនាក់ទំនងជាមួយមន្រ្តី អគ្គិសនី រដ្ឋាករទឹកស្វ័យយ័ត និងស្ថាប័នពាក់ព័ន្ធផ្សេងៗទៀត ពេលដែលមានផលប៉ះពាល់ត្រូវដោះស្រាយ 3. គ្រប់គ្រងកត់ត្រារបាយការណ៍ ការប្រើប្រាស់សម្ភារៈការិយាល័យ ឬឧបករណ៍សំណង់ 4. កត់ត្រារបាយការណ៍ ការប្រើប្រាស់រថយន្ត ដោះស្រាយបញ្ហារថយន្តខូច នៅការិយាល័យកណ្ដាល និងនៅតាមការដ្ឋាន 5. ត្រួតពិនិត្យ និងរៀបចំប្រព័ន្ធសុវត្តិភាព នៅក្នុងការិយាល័យកណ្តាល ឬការដ្ឋាន មានប័ណ្ណបើកបររថយន្ត Requirement: - University student or recent graduate in Finance, Accountant, Supply Chain, Business, Logistics, Management, or related fields - Microsoft Excel and other Office applications - Eager to learn & Proactive, well‑Organized, Responsible, Strong Teamwork, and Positive Minded Set - Ability to multitask and work in a fast-paced environment."
camhr,HR Officer (Only Male Urgent ),"BBE GROUP CO., LTD.","Phnom Penh #27, St. 596, Phum 3, Boeng Kak 2 Commune, Toul Kork District, Phnom Penh",Negotiable,2026-07-11,https://www.camhr.com/a/job/10663994,communication; english,,"1 year of HR experience • Strong knowledge of labor laws and HR best practices; Bachelor's degree in Human Resources, Business Administration, or related field; degree in Human Resources, Business Administration, or related field",,"HR Officer (Only Male Urgent ) BBE GROUP CO., LTD. Phnom Penh #27, St. 596, Phum 3, Boeng Kak 2 Commune, Toul Kork District, Phnom Penh Negotiable Benefits: • Annual leave, maternity leave/paternity leave • Seniority • Annual staff party • Public insurance (NSSF) Job Description ១- ត្រូវមានការយល់ដឹងអំពីគោលការណ៍សុវត្ថិភាពការងារនៅការដ្ឋាន និងចូលរួមជំរុញការអនុវត្តវិធានការសុវត្ថិភាពឱ្យបានត្រឹមត្រូវ ស្របតាមបទបញ្ជា និងស្តង់ដាររបស់ក្រុមហ៊ុន។ ២- សហការជាមួយប្រធានការដ្ឋាន និងផ្នែកពាក់ព័ន្ធ ក្នុងការត្រួតពិនិត្យ និងរាយការណ៍អំពីហានិភ័យ ស្ថានភាពមិនមានសុវត្ថិភាព និងសកម្មភាពដែលអាចបង្កគ្រោះថ្នាក់នៅកន្លែងការងារ ដើម្បីចូលរួមកាត់បន្ថយគ្រោះថ្នាក់ការងារ។ ៣- មានសមត្ថភាពបើកបរយានយន្តបានត្រឹមត្រូវ និងស្របតាមច្បាប់ចរាចរណ៍ ដើម្បីគាំទ្រការងាររដ្ឋបាល ការចុះត្រួតពិនិត្យការដ្ឋាន និងការសម្របសម្រួលការងារផ្សេងៗតាមតម្រូវការ។ ៤- មានចំណេះដឹងមូលដ្ឋានអំពីគ្រឿងចក្រ គ្រឿងបន្ថាស់ និងសម្ភារៈប្រើប្រាស់នៅការដ្ឋាន ដើម្បីអាចសម្របសម្រួលការងារ តាមដានការប្រើប្រាស់ និងទំនាក់ទំនងជាមួយផ្នែកពាក់ព័ន្ធបានប្រកបដោយប្រសិទ្ធភាព។ ៥- ចូលរួមតាមដាន និងសម្របសម្រួលការប្រើប្រាស់គ្រឿងចក្រ សម្ភារៈ និងឧបករណ៍ការងារ ដោយធានាថាមានការប្រើប្រាស់ប្រកបដោយសុវត្ថិភាព និងប្រសិទ្ធភាព។ ៦- ជួយដោះស្រាយបញ្ហា កង្វល់ និងសំណូមពររបស់បុគ្គលិកនៅការដ្ឋាន ប្រកបដោយភាពយុត្តិធម៌ តម្លាភាព វិជ្ជាជីវៈ និងរក្សាបាននូវទំនាក់ទំនងការងារល្អរវាងបុគ្គលិក និងក្រុមហ៊ុន។ ៧- សម្របសម្រួល និងផ្តល់ការគាំទ្រដល់បុគ្គលិកពាក់ព័ន្ធនឹងកិច្ចការរដ្ឋបាល ឯកសារ វត្តមាន ការឈប់សម្រាក និងបញ្ហាការងារប្រចាំថ្ងៃនៅការដ្ឋាន។ ៨- រៀបចំ និងរក្សាទុកឯកសាររដ្ឋបាល និងធនធានមនុស្សឱ្យមានរបៀបរៀបរយ ៩- រៀបចំរបាយការណ៍ និងផ្តល់ព័ត៌មានពាក់ព័ន្ធនឹងស្ថានភាពបុគ្គលិក សុវត្ថិភាព ការប្រើប្រាស់គ្រឿងចក្រ និងសកម្មភាពការដ្ឋាន ជូនថ្នាក់គ្រប់គ្រងជាប្រចាំ។ ១០- បំពេញភារកិច្ចផ្សេងៗទៀត តាមការចាត់តាំងរបស់ថ្នាក់គ្រប់គ្រង Requirement: • Bachelor's degree in Human Resources, Business Administration, or related field. • Minimum 1 year of HR experience • Strong knowledge of labor laws and HR best practices. • Excellent interpersonal and communication skills. • Strong organizational and problem-solving abilities. • Proficient in MS Office and HRS systems. • Proficient in English"
camhr,Sales Executive មន្រ្តីផ្នែកលក់,"Advanced Glory Logistics (Cambodia) Co., Ltd","Promenade Des Champs Elysees, No B3-028, Sangkat Tonle Basac, Khan Chamkarmon, Phnom Penh.",Negotiable,2026-07-11,https://www.camhr.com/a/job/10664312,,,,,"Sales Executive មន្រ្តីផ្នែកលក់ Advanced Glory Logistics (Cambodia) Co., Ltd Promenade Des Champs Elysees, No B3-028, Sangkat Tonle Basac, Khan Chamkarmon, Phnom Penh. Negotiable 1. អនុវត្តតាមផែនការសកម្មភាពលក់ និងធ្វើបច្ចុប្បន្នភាព (update) ការសម្រេចបាននូវផែនការ សកម្មភាពជាប្រចាំ 2. អនុវត្តតាមស្តង់ដារអនុវត្តការងារ Standard Operation Procedure របស់ផ្នែកលក់ 3. ធ្វើការទំនាក់ទំនងទៅកាន់អតិថិជន ដើម្បីណាត់ជួប និងផ្តល់ការណែនាំអំពីសេវាកម្មរបស់ក្រុមហ៊ុន 4. ចេញជួប និងបង្កើតទំនាក់ទំនងជាមួយអតិថិជិនដើម្បីបង្កើនការលក់ឲ្យសម្រេចបានតាមផែនការ 5. ឆ្លើយតបនឹងសំណួររបស់អតិថិជន និងក្រុមការងារតាមរយៈ E-mail 6. រៀបចំចេញ Quote និងផ្ញើ Quote ជូនអតិថិជន 7. រៀបចំ ផ្ញើ sales lead ទៅភ្នាក់ងារ (agent) និង Follow-up អតិថិជន ដើម្បី update to agent 8. រៀបចំសរុបរបាយការណ៍លក់ (DSR & SGR) ជូនប្រធានផ្នែក 9. ធ្វើការស្រាវជ្រាវតម្រូវការអតិថិជននៅលើទីផ្សារ និង ចំណុចខ្លាំងរបស់គូរប្រគួតប្រជែង 10. ចូលរួមប្រជុំ និងវគ្គបណ្ដុះបណ្ដាលរបស់ក្រុមហ៊ុន តាមការចាត់តាំង 11. មកបំពេញការងារឲ្យបានទៀងទាត់ និងត្រូវរាយការណ៍ជូនថ្នាក់ដឹកនាំក្នុងករណីអវត្តមាន 12. បំពេញការងារផ្សេងៗដែលចាត់តាំងដោយថ្នាក់ដឹកនាំ Requirement: 1. បរិញ្ញាបត្រផ្នែកទីផ្សារ គ្រប់គ្រងអាជីវកម្ម ឬជំនាញពាក់ព័ន្ធ 2. បទពិសោធជាបុគ្គលិកលក់ ឬអ្នកប្រឹក្សាយោបល់លក់ក្នុងវិស័យដឹកជញ្ជូនយ៉ាងហោចណាស់ ២ឆ្នាំ 3. ការប្រើប្រាស់ភាសាខ្មែរ និងអង់គ្លេសបានល្អទាំងការសរសេរ និងនិយាយ 4. ជំនាញសេវាកម្មអតិថិជន ចរចា និងលក់ប្រកបដោយភាពជោគជ័យ 5. ជំនាញទំនាក់ទំនងរវាងបុគ្គល និងមនុស្សគ្រប់រូប 6. ជំនាញក្នុងការប្រើប្រាស់ Microsoft Office E-mail និង Social Media 7. សមត្ថភាពក្នុងការរៀបចំសរុបរបាយការណ៍ 8. ជំនាញក្នុងការគ្រប់គ្រងពេលវេលា បត់បែនពេលវេលានិងកិច្ចការច្រើនក្នុងពេលតែមួយ 9. ការយល់ដឹងពីពត៌មានសេវាកម្មទាំងអស់ដែលមាននៅក្នុងក្រុមហ៊ុន 10. ភាពស្មោះត្រង់ និងក្រមសីលធម៌វិជ្ជាជីវៈ 11. សមត្ថភាពក្នុងការសម្រេចចិត្ត និងដោះស្រាយបញ្ហា"
camhr,Customer Service Import Executive បុគ្គលិកផ្នែកសេវាកម្មអតិថិជននាំចូល,"Advanced Glory Logistics (Cambodia) Co., Ltd","Promenade Des Champs Elysees, No B3-028, Sangkat Tonle Basac, Khan Chamkarmon, Phnom Penh.",Negotiable,2026-07-11,https://www.camhr.com/a/job/10664311,customer service,,,,"Customer Service Import Executive បុគ្គលិកផ្នែកសេវាកម្មអតិថិជននាំចូល Advanced Glory Logistics (Cambodia) Co., Ltd Promenade Des Champs Elysees, No B3-028, Sangkat Tonle Basac, Khan Chamkarmon, Phnom Penh. Negotiable 1. ធានាឲ្យបាននូវការផ្ដល់សេវាកម្មអតិថិជនដ៏ល្អលើការដឹកជញ្ជូនទំនិញ ចាប់តាំងពីពេលចាប់ផ្ដើមរហូតដល់ចប់ និងធ្វើការផ្ដល់ដំណឹងក៏ដូចជាផ្ដល់ដំណោះស្រាយជូនដៃគូ និងអតិថិជននៅពេលមានការផ្លាស់ប្ដូរណាមួយកើតឡើង ក្នុងអំឡុងពេលផ្ដល់សេវាកម្ម 2. បង្កើតទំនាក់ទំនង និងសហការល្អជាមួយនឹងអតិថិជនក៏ដូចជាអ្នកផ្គត់ផ្គង់ និងក្រុមហ៊ុនដៃគូ ដើម្បីធានាថាដំណើរការការងារកាន់តែល្អប្រសើរស្របតាមស្តង់ដារសេវាកម្មរបស់ក្រុមហ៊ុន 3. ទទួលដំណឹង និងឯកសារ Pre-alert និងផ្ទៀងផ្ទាត់ជាមួយភ្នាក់ងារ និងអតិថិជន 4. បង្កើត Job File ក្នុងប្រព័ន្ធគ្រប់គ្រងទិន្នន័យ (E-Cargo System) Company system ,បញ្ចូលទិន្នន័យទៅប្រពន្ធ័ ASYHUB 5. បង្កើត Job File ក្នុងប្រព័ន្ធគ្រប់គ្រងទិន្នន័យ (E-Cargo System) 6. តាមដានការដឹកទំនិញនាំចូល ដើម្បីធានានូវភាពត្រឹមត្រូវ និងទាន់ពេលវេលា ព្រមទាំងផ្ញើឯកសារ និងត្រួតពិនិត្យឯកសារជាមួយអតិថិជន 7. រៀបចំឯកសារ និងផ្ញើឯកសារជូនអតិថិជន ដើម្បីផ្ទៀងផ្ទាត់ និងសុំការអនុម័ត 8. រៀបចំ និងផ្ញើសេចក្ដីជូនដំណឹងការមកដល់នៃទំនិញទៅអតិថិជន 9. ត្រួតពិនិត្យ និងផ្ទៀងផ្ទាត់វិក្កយបត្រពីក្រុមហ៊ុនកប៉ាល់/ក្រុមហ៊ុនដឹកជញ្ជូន 10. ទំនាក់ទំនងទៅកាន់ក្រុមហ៊ុនកប៉ាល់/ក្រុមហ៊ុនដឹកជញ្ជូន ដើម្បីប្រគល់ជូន (HBL) 11. រៀបចំ និងផ្ដល់ដំណឹងជូនមន្ត្រីផ្នែកប្រតិបត្តិការខាងក្រៅទៅអាកាសយានដ្ឋាន ដើម្បីដកបញ្ញតិទំនិញច្បាប់ដើម (Airway Bill) 12. រៀបចំឡាន ដើម្បីដឹកជញ្ជូនទំនិញជូនអតិថិជនសម្រាប់ទំនិញ DAP 13. រៀបចំឯកសារ THC សម្រាប់ប្រគល់ជូនអតិថិជន 14. រៀបចំ និងផ្ញើឯកសារទៅផ្នែកគណនេយ្យ 15. ផ្ញើឯកសារ Proof of Release Document ទៅកាន់ដៃគូ 16. ចូលរួមប្រជុំ និងវគ្គបណ្ដុះបណ្ដាលផ្សេងៗដែលចាត់តាំងដោយថ្នាក់ដឹកនាំ 17. មកបំពេញការងារឲ្យបានទៀងទាត់ និងរាយការណ៍ជូនប្រធានផ្នែកករណីអវត្តមាន 18. បំពេញការងារផ្សេងទៀតដែលចាត់តាំងដោយថ្នាក់ដឹកនាំ Requirement: 1. សញ្ញាបត្របរិញ្ញាបត្រផ្នែកគ្រប់គ្រងពាណិជ្ជកម្ម ឬជំនាញពាក់ព័ន្ធ 2. បទពិសោធក្នុងផ្នែកដឹកជញ្ជូននាំចូល យ៉ាងហោចណាស់ ២ឆ្នាំ 3. ចំណេះដឹងកុំព្យូទ័រដូចជា MS Office, Social Media Platform និងប្រព័ន្ធគ្រប់គ្រងទិន្នន័យ 4. សមត្ថភាពក្នុងការប្រើប្រាស់ភាសាខ្មែរ និងអង់គ្លេស (ភាសាចិនកាន់តែប្រសើរ) 5. ជំនាញក្នុងការកសាងទំនាក់ទំនងជាមួយក្រុមការងារ អ្នកផ្គត់ផ្គង់ និងអតិថិជន 6. យល់ដឹងអំពីកិច្ចការងារនាំចូល និងស្គាល់អ្នកផ្គត់ផ្គង់បានច្បាស់លាស់ 7. ជំនាញទាក់ទងនឹងការងារបច្ចេកទេសដឹកជញ្ជូននាំចូល និងសេវាកម្មអតិថិជន 8. សមត្ថភាពក្នុងការសម្រេចចិត្តនិងដោះស្រាយបញ្ហា 9. ភាពស្មោះត្រង់នឹងការងារ និងក្រមសីលធម៌វិជ្ជាជីវៈទាក់ទងនឹងជំនាញដែលខ្លួនកាន់"
